review_id,review,identified_themes_str,bank,rating,date,source,sentiment_label,sentiment_score
581,Good service for me because it saves my time. There's no need to go to the brunch to transfer the money my bank is going to anywhere with so I can do anything on my mobile banking.thanks for your service.,Transaction Performance,CBE Mobile Banking,5,2024-12-13,Google Play,POSITIVE,0.9988201260566713
582,"Everything is good except that it's asking me for update too much even though I updated the app many times and still mentioning that ""it is critical update"" so pls fix that",User Interface & Experience,CBE Mobile Banking,4,2024-12-27,Google Play,NEGATIVE,0.8743714690208435
583,safe easy & fast,"Transaction Performance, User Interface & Experience",CBE Mobile Banking,5,2025-04-01,Google Play,POSITIVE,0.999711573123932
584,It is good but i can not install the app why? And the other one is it is better to show the earliest transactions for instanse before 30 days ago,Transaction Performance,CBE Mobile Banking,3,2025-02-27,Google Play,NEGATIVE,0.9948434829711914
585,Can not check my account! All I see is a blank screen! What is the problem?It is not user friendĺy!I will have to take my money & try other banķs.This is a waste of time!!!,Account Access Issues,CBE Mobile Banking,1,2021-10-27,Google Play,NEGATIVE,0.9998151659965516
586,"I have started using these apps since 2020, and I have experienced a suitable way to do digital money exchange and a simple way of transferring cash.",General Feedback,CBE Mobile Banking,5,2023-12-14,Google Play,POSITIVE,0.9599631428718568
587,In most of the cases the app doesn't work properly. It is more than a week the app was stopped working.,General Feedback,CBE Mobile Banking,1,2020-10-18,Google Play,NEGATIVE,0.999745786190033
588,CBE is the best financial application and and very dimple to use. I would like to say thank you so much for the developer of application. I really appreciate this app.,General Feedback,CBE Mobile Banking,5,2025-05-26,Google Play,POSITIVE,0.9982792139053344
589,"It's the best beginning, as CBE is back-bone of our economy, it needs more accessibility with security. So, it will be better when biometric screening system installed to this app to advance the security.",General Feedback,CBE Mobile Banking,4,2023-10-05,Google Play,NEGATIVE,0.9916734099388124
590,amazing app I am used this app for one year,General Feedback,CBE Mobile Banking,4,2025-05-24,Google Play,POSITIVE,0.9991408586502076
591,easy to use helpful in my life,User Interface & Experience,CBE Mobile Banking,5,2025-05-21,Google Play,POSITIVE,0.9981144666671752
592,I'm very happy using this app. Thanks to developers.,General Feedback,CBE Mobile Banking,5,2025-03-12,Google Play,POSITIVE,0.9998389482498168
593,"not working,why???",General Feedback,CBE Mobile Banking,5,2025-05-17,Google Play,NEGATIVE,0.9995881915092468
594,"This app is good, and we are using it well",General Feedback,CBE Mobile Banking,1,2025-05-21,Google Play,POSITIVE,0.999855637550354
595,One limitation of the the app is that it is not functioning with normal mobile data (3G). It needs wifi or stronger signal. How can I fix this issue? Any help.,General Feedback,CBE Mobile Banking,3,2021-04-21,Google Play,NEGATIVE,0.99954491853714
596,it doesn't work,General Feedback,CBE Mobile Banking,1,2025-05-21,Google Play,NEGATIVE,0.9997813105583192
597,accessible to using,General Feedback,CBE Mobile Banking,5,2025-05-23,Google Play,POSITIVE,0.999116837978363
598,the best mobile banking app,General Feedback,CBE Mobile Banking,5,2025-05-21,Google Play,POSITIVE,0.9998278617858888
599,"Good ,easy to use",User Interface & Experience,CBE Mobile Banking,5,2025-05-16,Google Play,POSITIVE,0.9998592138290404
600,This app is good but i cant download on my LG & samsung s6 phone it says 'its not compatible for this devices' so pls fix this problem guys & make the app to compatible for all phones pls pls...thanks.,General Feedback,CBE Mobile Banking,2,2020-08-27,Google Play,NEGATIVE,0.9857922196388244
601,i like everything of this app,General Feedback,CBE Mobile Banking,5,2025-05-27,Google Play,POSITIVE,0.9996908903121948
602,"The App is very good. What I couldnot see is transfer history beyond one week, such as a month or two months. Is there any way to do that?",Transaction Performance,CBE Mobile Banking,4,2020-08-30,Google Play,POSITIVE,0.9979122281074524
603,If there was a lesser rating I'd have given it to this app! What's with all this service charges? With the amount they're charging for everything I'm afraid we'll be paying to even look in their direction.,General Feedback,CBE Mobile Banking,1,2024-09-12,Google Play,NEGATIVE,0.9993182420730592
604,"I gave 1 star, because to get verification number must go to branch. Now day technology is developing by speed of light. Please make it register and usable without going branch. The i will give 5 star.","Customer Support, Transaction Performance",CBE Mobile Banking,1,2022-05-09,Google Play,POSITIVE,0.9905491471290588
605,work on screen shot system,General Feedback,CBE Mobile Banking,4,2025-04-08,Google Play,NEGATIVE,0.5902690887451172
606,Would've given it 5 but sometimes it doesn't work properly. It's been 3 days since it stopped transferring money and buying airtime,General Feedback,CBE Mobile Banking,4,2020-08-29,Google Play,NEGATIVE,0.9994475245475768
607,"Amazing App. But sometimes the app won't show the account balance. It says ""no accounts available""",Account Access Issues,CBE Mobile Banking,5,2024-05-12,Google Play,NEGATIVE,0.9966975450515748
608,Best app I loved it,General Feedback,CBE Mobile Banking,5,2025-05-19,Google Play,POSITIVE,0.999849796295166
609,It makes life easy!👌,User Interface & Experience,CBE Mobile Banking,5,2025-05-24,Google Play,POSITIVE,0.9993600249290466
610,System stopped suddenly from working. Very unreliable system which fails when you need it.,General Feedback,CBE Mobile Banking,2,2022-02-04,Google Play,NEGATIVE,0.9997101426124572
611,"slow, only one account is used","Transaction Performance, Account Access Issues",CBE Mobile Banking,2,2025-04-19,Google Play,NEGATIVE,0.9997527003288268
612,Why didn't you display cash transactions and bank statement in the mobile banking app?,Transaction Performance,CBE Mobile Banking,4,2025-03-31,Google Play,NEGATIVE,0.9976195693016052
613,very good and safe for me!,General Feedback,CBE Mobile Banking,5,2025-03-31,Google Play,POSITIVE,0.9998769760131836
614,the worst Mobile banking i have ever seen in my life,General Feedback,CBE Mobile Banking,1,2025-04-26,Google Play,NEGATIVE,0.9997807145118712
615,"very good, keep it up",General Feedback,CBE Mobile Banking,5,2025-03-31,Google Play,POSITIVE,0.9998643398284912
616,very very nice aplication,General Feedback,CBE Mobile Banking,1,2025-04-08,Google Play,POSITIVE,0.9998292922973632
617,this app is very necessary app many people found it,General Feedback,CBE Mobile Banking,5,2025-04-03,Google Play,POSITIVE,0.9980692267417908
618,it's awesome!!,General Feedback,CBE Mobile Banking,5,2025-05-25,Google Play,POSITIVE,0.999871015548706
619,"Not Good, too lame to use",General Feedback,CBE Mobile Banking,1,2025-03-21,Google Play,NEGATIVE,0.9997883439064026
620,"very good, but sometimes....",General Feedback,CBE Mobile Banking,4,2025-03-31,Google Play,POSITIVE,0.9997310042381288
621,why did this app is not screenshot,General Feedback,CBE Mobile Banking,5,2025-04-12,Google Play,NEGATIVE,0.9989493489265442
622,best transaction method of financial,Transaction Performance,CBE Mobile Banking,5,2025-04-01,Google Play,POSITIVE,0.9995972514152528
623,this app is my favorite application,General Feedback,CBE Mobile Banking,5,2025-03-23,Google Play,POSITIVE,0.9985677003860474
624,You should be boa b/c the app active by self so please 🙏 arrange now and for activation service l was pay 20 birr this is unfair,General Feedback,CBE Mobile Banking,1,2024-12-27,Google Play,NEGATIVE,0.9997192025184632
625,it is Very Useful app 👍,General Feedback,CBE Mobile Banking,5,2025-04-07,Google Play,POSITIVE,0.994536280632019
